line,edited_loss,untouched_loss,full_loss
2967,0.0,0.5961713194847107,0.5961713194847107
2614,0.14416857063770294,0.3122537434101105,0.4564223289489746
3573,0.32424473762512207,0.2147650271654129,0.5390098094940186
3357,0.7579980492591858,0.4043497145175934,1.1623479127883911
3003,0.0,0.6376852989196777,0.6376852989196777
4650,0.0,0.44375497102737427,0.44375497102737427
5635,0.0,0.5464000105857849,0.5464000105857849
4099,0.0,1.0307267904281616,1.0307267904281616
909,0.0,0.4328886568546295,0.4328886568546295
14,0.14858372509479523,0.4790938198566437,0.6276775002479553
4453,0.6217396259307861,0.45956000685691833,1.0812996625900269
4292,0.47791942954063416,0.19712574779987335,0.6750451326370239
2572,1.8942207098007202,0.2770821154117584,2.1713027954101562
6011,0.4364181458950043,0.6013367772102356,1.0377548933029175
5957,0.0,0.3957970142364502,0.3957970142364502
4077,0.6917039752006531,0.3054768145084381,0.9971808195114136
371,0.24565468728542328,0.19639724493026733,0.4420519471168518
1724,0.6910736560821533,0.20885568857192993,0.899929404258728
5186,0.156340554356575,0.20966775715351105,0.36600831151008606
6013,0.7170350551605225,0.30144238471984863,1.018477439880371
2994,0.5030168294906616,0.4146444499492645,0.9176613092422485
5576,0.6939525604248047,0.5168686509132385,1.2108211517333984
4353,0.0,0.4013657569885254,0.4013657569885254
3926,0.9960598349571228,0.26809409260749817,1.2641539573669434
890,1.1609113216400146,0.2944619655609131,1.4553732872009277
5836,0.0,0.6040136814117432,0.6040136814117432
1160,1.2470086812973022,0.3536922335624695,1.6007006168365479
1323,1.315805196762085,0.6521092057228088,1.9679144620895386
522,0.2482246309518814,0.1809995472431183,0.4292241632938385
