org_code,year,field,source_cell,source_sheet,reason
QWO,2021,intent_leave,BWN22,ICBs,Blank or suppressed in source; not imputed
QWO,2021,intent_leave_n,CDU22,ICBs,Blank or suppressed in source; not imputed
QWO,2021,thinking_about_leaving_score,BTV22,ICBs,Blank or suppressed in source; not imputed
QWO,2021,thinking_about_leaving_n,CAG22,ICBs,Blank or suppressed in source; not imputed
QWO,2021,work_related_stress,BVB22,ICBs,Blank or suppressed in source; not imputed
QWO,2021,work_related_stress_n,CCI22,ICBs,Blank or suppressed in source; not imputed
QYG,2021,burnout_score,BTF24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,burnout_n,CAU24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,n_resp,CHN24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,response_rate,CHM24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,wellbeing_action,BVA24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,wellbeing_action_n,CCH24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,intent_leave,BWN24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,intent_leave_n,CDU24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,thinking_about_leaving_score,BTV24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,thinking_about_leaving_n,CAG24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,work_related_stress,BVB24,ICBs,Blank or suppressed in source; not imputed
QYG,2021,work_related_stress_n,CCI24,ICBs,Blank or suppressed in source; not imputed
NAX,2021,burnout_score,BTN2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,burnout_n,CBD2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,n_resp,CHX2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,response_rate,CHW2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,wellbeing_action,BVI2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,wellbeing_action_n,CCQ2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,intent_leave,BWW2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,intent_leave_n,CEE2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,thinking_about_leaving_score,BUD2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,thinking_about_leaving_n,CAP2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,work_related_stress,BVJ2,Social Enterprises Community,Blank or suppressed in source; not imputed
NAX,2021,work_related_stress_n,CCR2,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,burnout_score,BTN3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,burnout_n,CBD3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,n_resp,CHX3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,response_rate,CHW3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,wellbeing_action,BVI3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,wellbeing_action_n,CCQ3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,intent_leave,BWW3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,intent_leave_n,CEE3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,thinking_about_leaving_score,BUD3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,thinking_about_leaving_n,CAP3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,work_related_stress,BVJ3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2021,work_related_stress_n,CCR3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,burnout_score,BCN3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,burnout_n,BKJ3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,n_resp,BRJ3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,response_rate,BRI3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,wellbeing_action,BEI3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,wellbeing_action_n,BLW3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,intent_leave,BGB3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,intent_leave_n,BNP3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,thinking_about_leaving_score,BDD3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,thinking_about_leaving_n,BJV3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,work_related_stress,BEJ3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2022,work_related_stress_n,BLX3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,burnout_score,AKX3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,burnout_n,ATB3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,n_resp,BAJ3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,response_rate,BAI3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,wellbeing_action,AMS3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,wellbeing_action_n,AUO3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,intent_leave,AOO3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,intent_leave_n,AWK3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,thinking_about_leaving_score,ALN3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,thinking_about_leaving_n,ASN3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,work_related_stress,AMT3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2023,work_related_stress_n,AUP3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,burnout_score,TF3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,burnout_n,ABK3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,n_resp,AIT3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,response_rate,AIS3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,wellbeing_action,VA3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,wellbeing_action_n,ACX3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,intent_leave,WX3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,intent_leave_n,AEU3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,thinking_about_leaving_score,TV3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,thinking_about_leaving_n,AAW3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,work_related_stress,VB3,Social Enterprises Community,Blank or suppressed in source; not imputed
NDJ,2024,work_related_stress_n,ACY3,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,burnout_score,BTN5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,burnout_n,CBD5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,n_resp,CHX5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,response_rate,CHW5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,wellbeing_action,BVI5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,wellbeing_action_n,CCQ5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,intent_leave,BWW5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,intent_leave_n,CEE5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,thinking_about_leaving_score,BUD5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,thinking_about_leaving_n,CAP5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,work_related_stress,BVJ5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2021,work_related_stress_n,CCR5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,burnout_score,BCN5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,burnout_n,BKJ5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,n_resp,BRJ5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,response_rate,BRI5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,wellbeing_action,BEI5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,wellbeing_action_n,BLW5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,intent_leave,BGB5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,intent_leave_n,BNP5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,thinking_about_leaving_score,BDD5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,thinking_about_leaving_n,BJV5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,work_related_stress,BEJ5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2022,work_related_stress_n,BLX5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,burnout_score,AKX5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,burnout_n,ATB5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,n_resp,BAJ5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,response_rate,BAI5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,wellbeing_action,AMS5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,wellbeing_action_n,AUO5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,intent_leave,AOO5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,intent_leave_n,AWK5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,thinking_about_leaving_score,ALN5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,thinking_about_leaving_n,ASN5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,work_related_stress,AMT5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2023,work_related_stress_n,AUP5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,burnout_score,TF5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,burnout_n,ABK5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,n_resp,AIT5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,response_rate,AIS5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,wellbeing_action,VA5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,wellbeing_action_n,ACX5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,intent_leave,WX5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,intent_leave_n,AEU5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,thinking_about_leaving_score,TV5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,thinking_about_leaving_n,AAW5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,work_related_stress,VB5,Social Enterprises Community,Blank or suppressed in source; not imputed
NQV,2024,work_related_stress_n,ACY5,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,burnout_score,BTN7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,burnout_n,CBD7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,n_resp,CHX7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,response_rate,CHW7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,wellbeing_action,BVI7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,wellbeing_action_n,CCQ7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,intent_leave,BWW7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,intent_leave_n,CEE7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,thinking_about_leaving_score,BUD7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,thinking_about_leaving_n,CAP7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,work_related_stress,BVJ7,Social Enterprises Community,Blank or suppressed in source; not imputed
NR5,2021,work_related_stress_n,CCR7,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,burnout_score,BTN8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,burnout_n,CBD8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,n_resp,CHX8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,response_rate,CHW8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,wellbeing_action,BVI8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,wellbeing_action_n,CCQ8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,intent_leave,BWW8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,intent_leave_n,CEE8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,thinking_about_leaving_score,BUD8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,thinking_about_leaving_n,CAP8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,work_related_stress,BVJ8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2021,work_related_stress_n,CCR8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,burnout_score,BCN8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,burnout_n,BKJ8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,n_resp,BRJ8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,response_rate,BRI8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,wellbeing_action,BEI8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,wellbeing_action_n,BLW8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,intent_leave,BGB8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,intent_leave_n,BNP8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,thinking_about_leaving_score,BDD8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,thinking_about_leaving_n,BJV8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,work_related_stress,BEJ8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2022,work_related_stress_n,BLX8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,burnout_score,AKX8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,burnout_n,ATB8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,n_resp,BAJ8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,response_rate,BAI8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,wellbeing_action,AMS8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,wellbeing_action_n,AUO8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,intent_leave,AOO8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,intent_leave_n,AWK8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,thinking_about_leaving_score,ALN8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,thinking_about_leaving_n,ASN8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,work_related_stress,AMT8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2023,work_related_stress_n,AUP8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,burnout_score,TF8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,burnout_n,ABK8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,n_resp,AIT8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,response_rate,AIS8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,wellbeing_action,VA8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,wellbeing_action_n,ACX8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,intent_leave,WX8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,intent_leave_n,AEU8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,thinking_about_leaving_score,TV8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,thinking_about_leaving_n,AAW8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,work_related_stress,VB8,Social Enterprises Community,Blank or suppressed in source; not imputed
NTV,2024,work_related_stress_n,ACY8,Social Enterprises Community,Blank or suppressed in source; not imputed
