cell_id,seed,reps,units,n_lo,n_hi,n_min,n_max,phi,sigma2,psi,trend,error_kind,response_bias,gaussian_exact,fraction,k,method,out_of_range_fraction,hit_mean,hit_mcse,hit_p10,hit_p90,latent_regret_mean,latent_regret_mcse,latent_regret_p10,latent_regret_p90,state_mse_mean,state_mse_mcse,state_mse_p10,state_mse_p90,rebound_mean,rebound_mcse,rebound_p10,rebound_p90,predicted_rebound_mean,predicted_rebound_mcse,predicted_rebound_p10,predicted_rebound_p90,rebound_residual_mean,rebound_residual_mcse,rebound_residual_p10,rebound_residual_p90
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.1,8,raw,0.0,0.439025,0.0021381532252958317,0.25,0.625,0.20404909043563077,0.0011213166392221284,0.1057161717334278,0.3110536276674952,0.14715250690851234,0.0003636286213169004,0.11610541504021878,0.18113747504699393,0.10988118376026614,0.0013083452172103984,-0.00962136153176652,0.22986435660450769,0.11004415604569841,0.0001954135295402149,0.09222133601379684,0.12786720788328093,-0.00016297228543225723,0.0012904849418029511,-0.1179118598583517,0.11867310467300228
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.1,8,equal_history,0.0,0.3493,0.0020892642257505393,0.125,0.5,0.2762396375096365,0.0013309413396872128,0.15973942307040545,0.40174369768536494,0.16290625015726026,0.0003919771255250924,0.12845016137339035,0.1997307422028727,0.09500725136651388,0.0013048550425822903,-0.024881013990854413,0.2138200318002431,0.09436685063450806,0.00023805514911002122,0.07255781027927921,0.1159531460349986,0.000640400732005811,0.0012806644514219577,-0.1161058901112467,0.11871867498642559
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.1,8,geometric_history,0.0,0.36805,0.002107422061559836,0.125,0.5,0.2598778722388627,0.0012882402516230724,0.1467659337962097,0.38076430616749507,0.15452593802290873,0.00037342926600484835,0.12211414876382046,0.1891449972062784,0.09848282848267773,0.0013058746117803948,-0.019490828494844487,0.2166981944318486,0.0981650604184423,0.0002279880989927745,0.07748477839769591,0.11875214211310373,0.00031776806423542764,0.0012835923138983449,-0.11470213734392207,0.11656063715111002
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.1,8,gaussian_posterior,0.0,0.462125,0.00211916730085423,0.25,0.625,0.17872771573965787,0.0010113246770702981,0.09006304617073005,0.2738815184221477,0.06240666876512876,0.0001418208611391882,0.05000867941955279,0.07550901357078067,0.10678087802980604,0.0012248253742455167,-0.004174967261932555,0.21620329483935438,0.10590581581042174,0.00019457933509088197,0.08823069670020538,0.12368145082222708,0.0008750622193842762,0.0012066414487665606,-0.108669213840103,0.10899020513765335
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.1,8,independent_error_posterior,0.0,0.4191,0.0021414259597352897,0.25,0.625,0.2158882947569688,0.001146144977066792,0.11497620411058156,0.3224868131943344,0.08695860295435287,0.00020050327356249868,0.06955663399304342,0.10533060704109036,0.10547583595172992,0.0012618849731641957,-0.010276857965407872,0.21952198954289354,0.10391284127501708,0.00021016337801855063,0.084824547243156,0.12300526657847666,0.0015629946767128592,0.0012434903360299505,-0.11252536004316833,0.11581590177091215
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.2,16,raw,0.0,0.551225,0.0013947316696361553,0.4375,0.6875,0.15517233799917945,0.0006834906834274075,0.09506109306837232,0.21960566487743913,0.14715250690851234,0.0003636286213169004,0.11610541504021878,0.18113747504699393,0.08802662729157505,0.0009022951337159283,0.005538344388730187,0.1696910790270128,0.0881971093609091,0.00015439503921612364,0.07408871277597448,0.10223722783979887,-0.00017048206933405695,0.0008889088063760679,-0.08178231091917004,0.08100805927861611
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.2,16,equal_history,0.0,0.4699375,0.0014329178690608525,0.3125,0.625,0.21456734311368164,0.0008419052668844255,0.1396207519573424,0.2941425046459923,0.16290625015726026,0.0003919771255250924,0.12845016137339035,0.1997307422028727,0.07641927063302645,0.0009059295352001286,-0.005116463994822763,0.15906738472103332,0.07557217833873645,0.00017736592505711104,0.05935500544220847,0.09169213799655454,0.0008470922942900146,0.0008910234131456077,-0.0802739673902545,0.08030815829102918
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.2,16,geometric_history,0.0,0.4865,0.0014374111207813962,0.375,0.625,0.2017323682382528,0.0008146051180860556,0.12975581851869905,0.2768964350627056,0.15452593802290873,0.00037342926600484835,0.12211414876382046,0.1891449972062784,0.07930274143558659,0.000902621768801511,-0.0029448773359563108,0.1612606933040995,0.07867238769601591,0.000171263594950134,0.06297374843619774,0.09441696917230134,0.0006303537395707024,0.0008869635012129947,-0.0799641406046552,0.08008681720251311
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.2,16,gaussian_posterior,0.0,0.56165,0.0013897812052116952,0.4375,0.6875,0.14486092990186422,0.000648549502103528,0.08783528124421078,0.20457368476268825,0.06240666876512876,0.0001418208611391882,0.05000867941955279,0.07550901357078067,0.08603597568131835,0.0008618693245266807,0.0074620874401841,0.16381536252924003,0.08654582619955058,0.00015244328376104503,0.07242389578832208,0.10045565484565679,-0.0005098505182322273,0.00084770416948244,-0.07825342915585407,0.07731251199036217
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.2,16,independent_error_posterior,0.0,0.524325,0.001414168076739768,0.375,0.625,0.17300585783268438,0.0007439563721533282,0.10783740900934671,0.24140136531408923,0.08695860295435287,0.00020050327356249868,0.06955663399304342,0.10533060704109036,0.08427128194423499,0.0008844453750762756,0.00387253600829739,0.16560116641668318,0.08347926807109471,0.00016334096701268013,0.06849514525224383,0.0985215869834481,0.0007920138731402754,0.0008700088036225852,-0.07812695706266183,0.07995879881980344
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.4,32,raw,0.0,0.69024375,0.0008438217890821768,0.625,0.78125,0.10344624403942503,0.00039264681852342674,0.06915705839378469,0.13999251178673291,0.14715250690851234,0.0003636286213169004,0.11610541504021878,0.18113747504699393,0.06140897891610889,0.0006280703543121145,0.004011439740224352,0.11853733102365092,0.0610251225780623,0.0001248057453277326,0.049689926912987195,0.07240111680312265,0.0003838563380465984,0.0006147161529523532,-0.05607600523010919,0.05692659237888597
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.4,32,equal_history,0.0,0.6275625,0.0008938258379996268,0.53125,0.71875,0.1456147041624678,0.0004861990091567539,0.10315527815916256,0.19092345151690504,0.16290625015726026,0.0003919771255250924,0.12845016137339035,0.1997307422028727,0.052629261137052005,0.0006308645599625458,-0.005275641330827367,0.10947707628471122,0.05224094770003689,0.00013493452421663748,0.0401914335899569,0.06471919913364979,0.0003883134370151056,0.0006148734666686374,-0.05582999415479601,0.05545361878217698
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.4,32,geometric_history,0.0,0.64116875,0.0008771051703664029,0.5625,0.71875,0.13599906604853063,0.00046274467241047817,0.09605340485483609,0.1799776693777573,0.15452593802290873,0.00037342926600484835,0.12211414876382046,0.1891449972062784,0.05482716439130081,0.0006267504043472184,-0.0030843433684621313,0.11121789462574595,0.05442259459162348,0.00013249472873465547,0.04240890024229867,0.06649583919118088,0.00040456979967733105,0.0006125756678686195,-0.055672694251983686,0.05548171899201967
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.4,32,gaussian_posterior,0.0,0.69278125,0.0008401499345771646,0.625,0.78125,0.10179854357736824,0.0003866589419003574,0.06715247958300115,0.13806144732420753,0.06240666876512876,0.0001418208611391882,0.05000867941955279,0.07550901357078067,0.06128372731677807,0.0006261548388585814,0.004489060976397795,0.11803083368395977,0.060739123516494055,0.0001241319788768845,0.04951553157782337,0.07213959337121634,0.000544603800284025,0.0006131847516728762,-0.05591557771664835,0.05646460870165538
3,16798081701325549011,5000,80,20,120,20,113,0.85,6.25,0.9,0.0,gaussian,0.0,True,0.4,32,independent_error_posterior,0.0,0.6671125,0.0008529268524282247,0.59375,0.75,0.11891323877500112,0.0004224427267901626,0.08137941873966144,0.1589571274965396,0.08695860295435287,0.00020050327356249868,0.06955663399304342,0.10533060704109036,0.057885963740774454,0.0006244794131527908,0.0005676709488926704,0.11453852025379532,0.057851103625408816,0.00012836609809279524,0.04627245516958914,0.06947884853514742,3.486011536564635e-05,0.0006115105620963912,-0.0559027371222928,0.054915728249218296
