org_code,year,release_vintage,historical_value,value_in_2025_release,difference
RX3,2021,2024,5.037219057598843,5.030342122824113,0.006876934774730614
RX3,2022,2024,5.11214934589029,5.105577802368973,0.006571543521316947
RX3,2023,2024,5.230855394669914,5.224641162910607,0.006214231759306799
RX3,2024,2024,5.217376143050863,5.210529511006405,0.006846632044458012
RX4,2021,2024,5.295775957681371,5.287862380583952,0.007913577097419022
RX4,2022,2024,5.329878412588146,5.319870856703655,0.010007555884491204
RX4,2023,2024,5.355267978628365,5.34736390794791,0.00790407068045429
RX4,2024,2024,5.286799389984616,5.279283637062516,0.007515752922100383
RX6,2021,2024,4.240177355377792,4.225621042550475,0.01455631282731673
RX6,2022,2024,4.435947568188959,4.422466588857521,0.01348097933143766
RX6,2023,2024,4.720335019350887,4.710384581091001,0.009950438259885175
RX6,2024,2024,4.673213302040597,4.667914715770544,0.005298586270052752
RX7,2021,2024,4.255927686683298,4.238042059945417,0.017885626737880855
RX7,2022,2024,4.298027260852193,4.276109388669685,0.021917872182508624
RX7,2023,2024,4.596663303349378,4.580666137398882,0.015997165950495607
RX7,2024,2024,4.638848420321269,4.622573855571143,0.016274564750125897
RX8,2021,2024,4.146053235314125,4.127266403341474,0.018786831972651186
RX8,2022,2024,4.186327208409409,4.163538200620498,0.022789007788911242
RX8,2023,2024,4.476463615456995,4.458640107337913,0.017823508119081843
RX8,2024,2024,4.567890366309248,4.548466410242101,0.019423956067146975
RX9,2021,2024,4.376982911574878,4.359718253701359,0.017264657873519162
RX9,2022,2024,4.313241476091772,4.296337732476513,0.01690374361525926
RX9,2023,2024,4.508319118846498,4.49085290804317,0.01746621080332833
RX9,2024,2024,4.558382224275795,4.546607364029779,0.011774860246016594
RXA,2021,2024,5.192035338225137,5.18776168688508,0.004273651340056972
RXA,2022,2024,5.416278656230183,5.411553680489442,0.004724975740741044
RXA,2023,2024,5.470583431660334,5.463614973999802,0.006968457660531335
RXA,2024,2024,5.44221036457447,5.436952302027963,0.00525806254650707
RXC,2021,2024,4.926142351303961,4.928302441512659,-0.0021600902086982288
RXC,2022,2024,4.846113906238062,4.848765607014424,-0.002651700776361565
RXC,2023,2024,4.992448722806949,4.994385181690327,-0.0019364588833781227
RXC,2024,2024,4.931552025612385,4.932518056652127,-0.0009660310397423544
RXE,2021,2024,5.255136974443823,5.249285888240904,0.00585108620291841
RXE,2022,2024,5.402180715497882,5.398732415973544,0.0034482995243374504
RXE,2023,2024,5.434113925696114,5.430120956105537,0.003992969590577822
RXE,2024,2024,5.289329944266989,5.285044618245428,0.0042853260215611755
RXF,2021,2024,4.798002439963369,4.800230083423102,-0.002227643459733031
RXF,2022,2024,4.842561010465277,4.843931978874238,-0.001370968408960671
RXF,2023,2024,4.901769525705727,4.903713574844139,-0.001944049138412396
RXF,2024,2024,4.856837600149817,4.858900889270524,-0.0020632891207075232
RXG,2021,2024,5.352395226406309,5.342773353363845,0.009621873042464202
RXG,2022,2024,5.352781947386289,5.344079927892907,0.008702019493381563
RXG,2023,2024,5.501555384564719,5.494283673074403,0.00727171149031669
RXG,2024,2024,5.489497761471391,5.481174964944546,0.008322796526845089
RXK,2021,2024,4.703841566236838,4.707436045651193,-0.0035944794143549785
RXK,2022,2024,4.803498557898982,4.806477733471089,-0.002979175572106918
RXK,2023,2024,4.951143867311402,4.952608647862238,-0.0014647805508358758
RXK,2024,2024,5.123696860743315,5.124509454103797,-0.0008125933604823388
RXM,2021,2024,5.441671004164975,5.43745165199591,0.004219352169065438
RXM,2022,2024,5.338334547129511,5.331152270065411,0.007182277064099907
RXM,2023,2024,5.411847515899815,5.406856140751287,0.004991375148527766
RXM,2024,2024,5.423213753665742,5.415808304102408,0.007405449563333555
RXN,2021,2024,4.892521765138197,4.893887017757323,-0.0013652526191263448
RXN,2022,2024,5.034567886999627,5.035719233592811,-0.001151346593184499
RXN,2023,2024,5.156762354632483,5.157019410024024,-0.0002570553915406393
RXN,2024,2024,4.987236286843261,4.988887680530749,-0.00165139368748779
RXP,2021,2024,4.582947715283818,4.584976708090877,-0.002028992807058927
RXP,2022,2024,4.647242923657347,4.649483700705862,-0.002240777048514886
RXP,2023,2024,4.963264291850275,4.96561725890383,-0.0023529670535547
RXP,2024,2024,4.916924245348725,4.918762489154314,-0.001838243805588391
RXQ,2021,2024,4.911505797850065,4.912054095253603,-0.0005482974035375676
RXQ,2022,2024,5.005459677672342,5.006249145401215,-0.0007894677288726726
RXQ,2023,2024,5.210651522013449,5.211457906077326,-0.0008063840638774522
RXQ,2024,2024,5.250340524831728,5.250291332270796,4.919256093227631e-05
RXV,2021,2024,5.008848829836652,5.001164470920192,0.007684358916460354
RXV,2022,2024,4.759346392083843,4.752293312440759,0.0070530796430832154
RXV,2023,2024,5.083490933415631,5.078742702345862,0.004748231069769737
RXV,2024,2024,5.185524992149454,5.180614510898572,0.004910481250882448
RXW,2021,2024,4.557637060002332,4.558932202515408,-0.0012951425130767191
RXW,2022,2024,4.597298659383322,4.599472961392761,-0.002174302009439799
RXW,2023,2024,4.940321415644752,4.941673125211006,-0.0013517095662534118
RXW,2024,2024,4.903996949956488,4.905210913778076,-0.0012139638215877824
RXX,2021,2024,5.403218157722947,5.397200290366902,0.006017867356044704
RXX,2022,2024,5.42349933706039,5.414676086870069,0.008823250190320486
RXX,2023,2024,5.393728609346345,5.386695350457415,0.0070332588889305825
RXX,2024,2024,5.256186332933384,5.249913783989606,0.006272548943778489
RXY,2021,2024,5.237802502212821,5.231127578658803,0.006674923554017553
RXY,2022,2024,5.174729198801285,5.169748817858759,0.004980380942526175
RXY,2023,2024,5.252013806677223,5.244461302404531,0.007552504272691607
RXY,2024,2024,5.234837293529775,5.22930794154416,0.005529351985614994
RY2,2021,2024,5.12381102733943,5.115026609224111,0.008784418115319603
RY2,2022,2024,5.236546052916397,5.225222335265282,0.011323717651115395
RY2,2023,2024,5.459300736638755,5.44989127982108,0.009409456817675022
RY2,2024,2024,5.43715588496433,5.432535262767414,0.00462062219691628
RY3,2021,2024,5.004241499640134,4.99613938860327,0.008102111036864201
RY3,2022,2024,5.196829976221121,5.188647770514611,0.008182205706510182
RY3,2023,2024,5.256001305945127,5.246240413088308,0.00976089285681958
RY3,2024,2024,5.210090710652092,5.199668838302713,0.010421872349378525
RY4,2021,2024,5.099452831632664,5.086273876557577,0.013178955075087373
RY4,2022,2024,5.144022365991482,5.132634085908407,0.01138828008307513
RY4,2023,2024,5.441196616541408,5.427598686928462,0.013597929612945592
RY4,2024,2024,5.534554834523923,5.522617671481294,0.011937163042628818
RY5,2021,2024,5.090810773356736,5.082016957156067,0.008793816200669546
RY5,2022,2024,5.226474199180284,5.21637948859895,0.01009471058133471
RY5,2023,2024,5.235318374592338,5.228940704553251,0.006377670039086958
RY5,2024,2024,5.242185298516417,5.23159036524936,0.010594933267056739
RY6,2021,2024,4.719154473222794,4.705898326306913,0.013256146915880507
RY6,2022,2024,4.986033045883814,4.974057731393219,0.011975314490594968
RY6,2023,2024,5.173097769245778,5.16422056009001,0.008877209155767396
RY6,2024,2024,5.157537914258876,5.146426357473455,0.011111556785420973
RY7,2021,2024,4.816776067593194,4.804049021929288,0.012727045663906367
RY7,2022,2024,4.928366988628327,4.916084857997769,0.01228213063055783
RY7,2023,2024,5.201797731196913,5.188921147219467,0.0128765839774454
RY7,2024,2024,5.118740002345965,5.106341548707573,0.012398453638391871
RY8,2021,2024,5.188178719767452,5.178291590360422,0.00988712940702996
RY8,2022,2024,5.311449612258785,5.298591462697471,0.012858149561314036
RY8,2023,2024,5.384821932024265,5.37464910231304,0.010172829711225795
RY8,2024,2024,5.414669892801422,5.404356396348016,0.010313496453406401
RYA,2021,2024,4.022107552863442,4.005303330872904,0.016804221990538437
RYA,2022,2024,4.050999688920836,4.036065334150994,0.014934354769842173
RYA,2023,2024,4.266038771322441,4.253833228250064,0.012205543072376202
RYA,2024,2024,4.390813168017422,4.37041615080037,0.020397017217051783
RYC,2021,2024,3.725326944980659,3.710925831418548,0.014401113562111156
RYC,2022,2024,3.93912591836547,3.924533984057711,0.014591934307758958
RYC,2023,2024,4.308940573453569,4.302487410378246,0.006453163075322621
RYC,2024,2024,4.378413772101289,4.366612515469457,0.011801256631831514
RYD,2021,2024,3.867496081773486,3.857729749709752,0.009766332063733785
RYD,2022,2024,3.876707877139057,3.869942066182399,0.006765810956657958
RYD,2023,2024,4.388540189202529,4.383344374488728,0.005195814713800928
RYD,2024,2024,4.474748851884684,4.468856036061216,0.005892815823467679
RYE,2021,2024,3.970528436524123,3.945721580053999,0.02480685647012404
RYE,2022,2024,4.248477495946981,4.23008749692499,0.018389999021990455
RYE,2023,2024,4.436101195745495,4.418928427306639,0.017172768438856068
RYE,2024,2024,4.2532304376468,4.236839415336161,0.01639102231063916
RYF,2021,2024,4.152231192012799,4.128433073496723,0.023798118516076272
RYF,2022,2024,4.202915416409569,4.18840838163224,0.01450703477732862
RYF,2023,2024,4.319448776634936,4.307201264030872,0.012247512604064426
RYF,2024,2024,4.322213627981336,4.314775001804653,0.007438626176682561
RYG,2021,2024,5.168835688932191,5.162437154189899,0.006398534742292128
RYG,2022,2024,5.095275401718968,5.090816099639147,0.00445930207982137
RYG,2023,2024,5.24328179641345,5.236885226935257,0.006396569478193115
RYG,2024,2024,5.226126483510829,5.222769175012486,0.003357308498343592
RYJ,2021,2024,4.85594063164944,4.857415252048591,-0.0014746203991515827
RYJ,2022,2024,4.940192649851628,4.941631935211623,-0.001439285359994713
RYJ,2023,2024,5.026534755717344,5.027789040214294,-0.0012542844969507527
RYJ,2024,2024,5.070966610386224,5.072517841773743,-0.0015512313875190031
RYR,2021,2024,4.599686210818412,4.601247122974542,-0.0015609121561306338
RYR,2022,2024,4.587102830071832,4.588271294541681,-0.001168464469848196
RYR,2023,2024,4.790799669274137,4.791557556888217,-0.0007578876140801327
RYR,2024,2024,4.81176276775104,4.812290022399623,-0.000527254648582165
RYV,2021,2024,5.227706301244813,5.221281298841787,0.006425002403025459
RYV,2022,2024,5.435899739941668,5.429027565542238,0.006872174399429554
RYV,2023,2024,5.381761322357208,5.375143087199524,0.006618235157684005
RYV,2024,2024,5.407176207977517,5.400866250629012,0.006309957348504369
RYW,2021,2024,4.825166427332986,4.81825682889131,0.006909598441676046
RYW,2022,2024,4.805671155093662,4.798731107652039,0.0069400474416223545
RYW,2023,2024,4.972448901679483,4.967755696729606,0.004693204949877128
RYW,2024,2024,5.053469606185783,5.04848051344618,0.004989092739602796
RYX,2021,2024,5.258765995165128,5.249331388514394,0.0094346066507347
RYX,2022,2024,5.234879763619154,5.227438795327805,0.007440968291349215
RYX,2023,2024,5.363417841543892,5.357844026572275,0.005573814971616464
RYX,2024,2024,5.415337949347848,5.410938514523748,0.004399434824100545
RYY,2021,2024,5.152869460330019,5.143847745126938,0.00902171520308137
RYY,2022,2024,5.256258175215654,5.248138871761072,0.008119303454582116
RYY,2023,2024,5.400406841022291,5.391611795010569,0.00879504601172254
RYY,2024,2024,5.447393414271627,5.442329514981164,0.005063899290462359
TAD,2021,2024,5.118697284549437,5.106324515645082,0.012372768904355347
TAD,2022,2024,5.184859420391007,5.174406025915633,0.01045339447537419
TAD,2023,2024,5.272247634185181,5.25919992939806,0.013047704787121361
TAD,2024,2024,5.345447385358881,5.335748414738847,0.009698970620033442
TAH,2021,2024,4.877330212268073,4.873845548499617,0.003484663768456464
TAH,2022,2024,4.865371025191041,4.861584596329407,0.0037864288616340502
TAH,2023,2024,5.0492805883524,5.04551115360661,0.0037694347457897237
TAH,2024,2024,5.117706983001924,5.111850472141184,0.005856510860740016
TAJ,2021,2024,5.057021006156647,5.053498787066133,0.0035222190905139783
TAJ,2022,2024,5.124679351796056,5.119209018543719,0.005470333252336701
TAJ,2023,2024,5.195414280495132,5.191713809432083,0.003700471063049271
TAJ,2024,2024,4.974179641919891,4.96887142782062,0.005308214099271069
