org_code,org_name,year,benchmark_group,benchmark_group_vintage,is_trust,reporting_unit_type,legal_org_code,result_available,historically_comparable,complete_five_year_history,official_2025_no_history,comparability_reason,burnout_score,burnout_n,n_resp,response_rate,wellbeing_action,wellbeing_action_n,intent_leave,intent_leave_n,thinking_about_leaving_score,thinking_about_leaving_n,work_related_stress,work_related_stress_n,n_eligible,n_eligible_source,n_eligible_from_org_rate,n_eligible_derivation,n_eff,burnout_se,burnout_individual_sd,precision_metadata,release_vintage,weighting,source_file,source_sheet,source_row,source_sha256,source_cells
R1D,Shropshire Community Health NHS Trust,2021,Community Trusts,2025,1,trust,R1D,1,1,1,0,All five official histories available,4.850312384561,924.0,950.0,0.6078054904937744,0.620827156802762,918.0,0.3000162544245443,915.0,5.978994635849185,914.0,0.4489234310752442,924.0,,Not directly published in this workbook,1563.000030204121,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Community Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD2"",""burnout_score"":""BTN2"",""intent_leave"":""BWW2"",""intent_leave_n"":""CEE2"",""n_resp"":""CHX2"",""response_rate"":""CHW2"",""thinking_about_leaving_n"":""CAP2"",""thinking_about_leaving_score"":""BUD2"",""wellbeing_action"":""BVI2"",""wellbeing_action_n"":""CCQ2"",""work_related_stress"":""BVJ2"",""work_related_stress_n"":""CCR2""}"
R1D,Shropshire Community Health NHS Trust,2022,Community Trusts,2025,1,trust,R1D,1,1,1,0,All five official histories available,4.920668606869033,773.0,777.0,0.5012903225806452,0.5671273667317358,766.0,0.3273749698165693,774.0,5.971235742211946,773.0,0.407184522040879,774.0,,Not directly published in this workbook,1549.9999999999998,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Community Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ2"",""burnout_score"":""BCN2"",""intent_leave"":""BGB2"",""intent_leave_n"":""BNP2"",""n_resp"":""BRJ2"",""response_rate"":""BRI2"",""thinking_about_leaving_n"":""BJV2"",""thinking_about_leaving_score"":""BDD2"",""wellbeing_action"":""BEI2"",""wellbeing_action_n"":""BLW2"",""work_related_stress"":""BEJ2"",""work_related_stress_n"":""BLX2""}"
R1D,Shropshire Community Health NHS Trust,2023,Community Trusts,2025,1,trust,R1D,1,1,1,0,All five official histories available,5.03679190398577,845.0,845.0,0.516188149053146,0.5410607289083369,843.0,0.3043641954500066,843.0,6.086852286125068,841.0,0.3905937153229738,841.0,,Not directly published in this workbook,1637.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Community Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB2"",""burnout_score"":""AKX2"",""intent_leave"":""AOO2"",""intent_leave_n"":""AWK2"",""n_resp"":""BAJ2"",""response_rate"":""BAI2"",""thinking_about_leaving_n"":""ASN2"",""thinking_about_leaving_score"":""ALN2"",""wellbeing_action"":""AMS2"",""wellbeing_action_n"":""AUO2"",""work_related_stress"":""AMT2"",""work_related_stress_n"":""AUP2""}"
R1D,Shropshire Community Health NHS Trust,2024,Community Trusts,2025,1,trust,R1D,1,1,1,0,All five official histories available,5.338316493133314,1192.0,1192.0,0.6208333333333333,0.6363912598833835,1191.0,0.2608781749027374,1192.0,6.455782850887107,1192.0,0.3495380182954812,1188.0,,Not directly published in this workbook,1920.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Community Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK2"",""burnout_score"":""TF2"",""intent_leave"":""WX2"",""intent_leave_n"":""AEU2"",""n_resp"":""AIT2"",""response_rate"":""AIS2"",""thinking_about_leaving_n"":""AAW2"",""thinking_about_leaving_score"":""TV2"",""wellbeing_action"":""VA2"",""wellbeing_action_n"":""ACX2"",""work_related_stress"":""VB2"",""work_related_stress_n"":""ACY2""}"
R1D,Shropshire Community Health NHS Trust,2025,Community Trusts,2025,1,trust,R1D,1,1,1,0,All five official histories available,5.145010753504204,995.0,995.0,0.5025252525252525,0.586762308983876,994.0,0.3126948992568947,995.0,6.113692017961299,993.0,0.3760828789022589,995.0,,Not directly published in this workbook,1980.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Community Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ2"",""burnout_score"":""R2"",""intent_leave"":""DV2"",""intent_leave_n"":""MM2"",""n_resp"":""QT2"",""response_rate"":""QS2"",""thinking_about_leaving_n"":""IC2"",""thinking_about_leaving_score"":""AH2"",""wellbeing_action"":""BM2"",""wellbeing_action_n"":""KD2"",""work_related_stress"":""BO2"",""work_related_stress_n"":""KF2""}"
R1F1,Isle of Wight NHS Trust (acute sector),2021,Acute&Acute Community Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.855042540268514,1472.0,1513.0,0.6330543756484985,0.616594935728569,1451.0,0.2809018016777065,1446.0,6.283496553528517,1446.0,0.48137481431441,1467.0,,Not directly published in this workbook,2390.0000666610804,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,5,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD5"",""burnout_score"":""BTN5"",""intent_leave"":""BWW5"",""intent_leave_n"":""CEE5"",""n_resp"":""CHX5"",""response_rate"":""CHW5"",""thinking_about_leaving_n"":""CAP5"",""thinking_about_leaving_score"":""BUD5"",""wellbeing_action"":""BVI5"",""wellbeing_action_n"":""CCQ5"",""work_related_stress"":""BVJ5"",""work_related_stress_n"":""CCR5""}"
R1F1,Isle of Wight NHS Trust (acute sector),2022,Acute&Acute Community Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.811122505705582,1323.0,1331.0,0.5160915083365646,0.5631793101495377,1298.0,0.3064988555227869,1319.0,6.005960203992843,1318.0,0.4623390428644807,1328.0,,Not directly published in this workbook,2579.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,5,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ5"",""burnout_score"":""BCN5"",""intent_leave"":""BGB5"",""intent_leave_n"":""BNP5"",""n_resp"":""BRJ5"",""response_rate"":""BRI5"",""thinking_about_leaving_n"":""BJV5"",""thinking_about_leaving_score"":""BDD5"",""wellbeing_action"":""BEI5"",""wellbeing_action_n"":""BLW5"",""work_related_stress"":""BEJ5"",""work_related_stress_n"":""BLX5""}"
R1F1,Isle of Wight NHS Trust (acute sector),2023,Acute&Acute Community Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.990372194916533,1347.0,1352.0,0.48045486851457,0.5331892493814369,1347.0,0.3027277378005977,1343.0,6.081258043612563,1343.0,0.4374363839480649,1346.0,,Not directly published in this workbook,2814.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,5,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB5"",""burnout_score"":""AKX5"",""intent_leave"":""AOO5"",""intent_leave_n"":""AWK5"",""n_resp"":""BAJ5"",""response_rate"":""BAI5"",""thinking_about_leaving_n"":""ASN5"",""thinking_about_leaving_score"":""ALN5"",""wellbeing_action"":""AMS5"",""wellbeing_action_n"":""AUO5"",""work_related_stress"":""AMT5"",""work_related_stress_n"":""AUP5""}"
R1F1,Isle of Wight NHS Trust (acute sector),2024,Acute&Acute Community Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.787000488062936,1184.0,1186.0,0.4389341228719466,0.4561823854447686,1180.0,0.3359318248492743,1182.0,5.820531220996598,1182.0,0.4710617781791471,1179.0,,Not directly published in this workbook,2702.0000000000005,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,5,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK5"",""burnout_score"":""TF5"",""intent_leave"":""WX5"",""intent_leave_n"":""AEU5"",""n_resp"":""AIT5"",""response_rate"":""AIS5"",""thinking_about_leaving_n"":""AAW5"",""thinking_about_leaving_score"":""TV5"",""wellbeing_action"":""VA5"",""wellbeing_action_n"":""ACX5"",""work_related_stress"":""VB5"",""work_related_stress_n"":""ACY5""}"
R1F1,Isle of Wight NHS Trust (acute sector),2025,Acute&Acute Community Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.706366986566817,1420.0,1424.0,0.524300441826215,0.4314036385084278,1419.0,0.3410408356966336,1417.0,5.811146271486414,1415.0,0.4701124333119428,1417.0,,Not directly published in this workbook,2716.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,5,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ5"",""burnout_score"":""R5"",""intent_leave"":""DV5"",""intent_leave_n"":""MM5"",""n_resp"":""QT5"",""response_rate"":""QS5"",""thinking_about_leaving_n"":""IC5"",""thinking_about_leaving_score"":""AH5"",""wellbeing_action"":""BM5"",""wellbeing_action_n"":""KD5"",""work_related_stress"":""BO5"",""work_related_stress_n"":""KF5""}"
R1F2,Isle of Wight NHS Trust (ambulance sector),2021,Ambulance Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.596641056238289,139.0,143.0,0.5958333611488342,0.5139234978111528,136.0,0.3147494966722058,137.0,6.108776895364099,137.0,0.4356959353740623,139.0,,Not directly published in this workbook,239.99998879599457,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Ambulance Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD2"",""burnout_score"":""BTN2"",""intent_leave"":""BWW2"",""intent_leave_n"":""CEE2"",""n_resp"":""CHX2"",""response_rate"":""CHW2"",""thinking_about_leaving_n"":""CAP2"",""thinking_about_leaving_score"":""BUD2"",""wellbeing_action"":""BVI2"",""wellbeing_action_n"":""CCQ2"",""work_related_stress"":""BVJ2"",""work_related_stress_n"":""CCR2""}"
R1F2,Isle of Wight NHS Trust (ambulance sector),2022,Ambulance Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.721256576489108,135.0,136.0,0.5074626865671642,0.5561340983293992,135.0,0.3192088964091472,136.0,6.31401408236802,136.0,0.4271439382522188,136.0,,Not directly published in this workbook,268.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Ambulance Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ2"",""burnout_score"":""BCN2"",""intent_leave"":""BGB2"",""intent_leave_n"":""BNP2"",""n_resp"":""BRJ2"",""response_rate"":""BRI2"",""thinking_about_leaving_n"":""BJV2"",""thinking_about_leaving_score"":""BDD2"",""wellbeing_action"":""BEI2"",""wellbeing_action_n"":""BLW2"",""work_related_stress"":""BEJ2"",""work_related_stress_n"":""BLX2""}"
R1F2,Isle of Wight NHS Trust (ambulance sector),2023,Ambulance Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,5.122841451652533,144.0,144.0,0.4864864864864865,0.6650526313092767,142.0,0.2139372852708453,144.0,7.092868871258805,144.0,0.320957167523319,144.0,,Not directly published in this workbook,296.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Ambulance Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB2"",""burnout_score"":""AKX2"",""intent_leave"":""AOO2"",""intent_leave_n"":""AWK2"",""n_resp"":""BAJ2"",""response_rate"":""BAI2"",""thinking_about_leaving_n"":""ASN2"",""thinking_about_leaving_score"":""ALN2"",""wellbeing_action"":""AMS2"",""wellbeing_action_n"":""AUO2"",""work_related_stress"":""AMT2"",""work_related_stress_n"":""AUP2""}"
R1F2,Isle of Wight NHS Trust (ambulance sector),2024,Ambulance Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.436283077824431,154.0,154.0,0.4935897435897435,0.433922877762245,154.0,0.3974585252557737,153.0,5.568004894221343,153.0,0.4750649461105727,153.0,,Not directly published in this workbook,312.00000000000006,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Ambulance Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK2"",""burnout_score"":""TF2"",""intent_leave"":""WX2"",""intent_leave_n"":""AEU2"",""n_resp"":""AIT2"",""response_rate"":""AIS2"",""thinking_about_leaving_n"":""AAW2"",""thinking_about_leaving_score"":""TV2"",""wellbeing_action"":""VA2"",""wellbeing_action_n"":""ACX2"",""work_related_stress"":""VB2"",""work_related_stress_n"":""ACY2""}"
R1F2,Isle of Wight NHS Trust (ambulance sector),2025,Ambulance Trusts,2025,1,trust_sector,R1F,1,1,1,0,All five official histories available,4.500436279582561,170.0,170.0,0.5537459283387622,0.4257053247795196,170.0,0.3758186532006822,169.0,5.692282641794863,169.0,0.5141791630917926,170.0,,Not directly published in this workbook,307.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Ambulance Trusts,2,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ2"",""burnout_score"":""R2"",""intent_leave"":""DV2"",""intent_leave_n"":""MM2"",""n_resp"":""QT2"",""response_rate"":""QS2"",""thinking_about_leaving_n"":""IC2"",""thinking_about_leaving_score"":""AH2"",""wellbeing_action"":""BM2"",""wellbeing_action_n"":""KD2"",""work_related_stress"":""BO2"",""work_related_stress_n"":""KF2""}"
R1H,Barts Health NHS Trust,2021,Acute&Acute Community Trusts,2025,1,trust,R1H,1,1,1,0,All five official histories available,4.712330816182948,7766.0,8116.0,0.4736227691173553,0.5474775991153947,7619.0,0.3288907259571345,7598.0,5.48120920636297,7604.0,0.4918657654151303,7788.0,,Not directly published in this workbook,17136.000482250885,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,6,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD6"",""burnout_score"":""BTN6"",""intent_leave"":""BWW6"",""intent_leave_n"":""CEE6"",""n_resp"":""CHX6"",""response_rate"":""CHW6"",""thinking_about_leaving_n"":""CAP6"",""thinking_about_leaving_score"":""BUD6"",""wellbeing_action"":""BVI6"",""wellbeing_action_n"":""CCQ6"",""work_related_stress"":""BVJ6"",""work_related_stress_n"":""CCR6""}"
R1H,Barts Health NHS Trust,2022,Acute&Acute Community Trusts,2025,1,trust,R1H,1,1,1,0,All five official histories available,4.590603264754893,6477.0,6495.0,0.3743947429098455,0.526130504787595,6332.0,0.3646861408202818,6435.0,5.229405880657986,6438.0,0.4936843104293375,6470.0,,Not directly published in this workbook,17348.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,6,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ6"",""burnout_score"":""BCN6"",""intent_leave"":""BGB6"",""intent_leave_n"":""BNP6"",""n_resp"":""BRJ6"",""response_rate"":""BRI6"",""thinking_about_leaving_n"":""BJV6"",""thinking_about_leaving_score"":""BDD6"",""wellbeing_action"":""BEI6"",""wellbeing_action_n"":""BLW6"",""work_related_stress"":""BEJ6"",""work_related_stress_n"":""BLX6""}"
R1H,Barts Health NHS Trust,2023,Acute&Acute Community Trusts,2025,1,trust,R1H,1,1,1,0,All five official histories available,4.848987628052231,8577.0,8616.0,0.4253764502591952,0.5354324475905949,8434.0,0.3027821434043448,8558.0,5.602862560037544,8558.0,0.4562440756509722,8499.0,,Not directly published in this workbook,20255.000000000004,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,6,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB6"",""burnout_score"":""AKX6"",""intent_leave"":""AOO6"",""intent_leave_n"":""AWK6"",""n_resp"":""BAJ6"",""response_rate"":""BAI6"",""thinking_about_leaving_n"":""ASN6"",""thinking_about_leaving_score"":""ALN6"",""wellbeing_action"":""AMS6"",""wellbeing_action_n"":""AUO6"",""work_related_stress"":""AMT6"",""work_related_stress_n"":""AUP6""}"
R1H,Barts Health NHS Trust,2024,Acute&Acute Community Trusts,2025,1,trust,R1H,1,1,1,0,All five official histories available,4.890935352109316,10074.0,10152.0,0.4857416267942583,0.5519966066257761,9938.0,0.2920929191239918,10048.0,5.658647607075896,10037.0,0.4512702585964497,9995.0,,Not directly published in this workbook,20900.000000000004,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,6,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK6"",""burnout_score"":""TF6"",""intent_leave"":""WX6"",""intent_leave_n"":""AEU6"",""n_resp"":""AIT6"",""response_rate"":""AIS6"",""thinking_about_leaving_n"":""AAW6"",""thinking_about_leaving_score"":""TV6"",""wellbeing_action"":""VA6"",""wellbeing_action_n"":""ACX6"",""work_related_stress"":""VB6"",""work_related_stress_n"":""ACY6""}"
R1H,Barts Health NHS Trust,2025,Acute&Acute Community Trusts,2025,1,trust,R1H,1,1,1,0,All five official histories available,4.912268004676804,9566.0,9645.0,0.4398686550827747,0.5420235751639596,9454.0,0.2825755308861161,9555.0,5.752258273582138,9537.0,0.4502545944078653,9485.0,,Not directly published in this workbook,21927.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,6,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ6"",""burnout_score"":""R6"",""intent_leave"":""DV6"",""intent_leave_n"":""MM6"",""n_resp"":""QT6"",""response_rate"":""QS6"",""thinking_about_leaving_n"":""IC6"",""thinking_about_leaving_score"":""AH6"",""wellbeing_action"":""BM6"",""wellbeing_action_n"":""KD6"",""work_related_stress"":""BO6"",""work_related_stress_n"":""KF6""}"
R1K,London North West University Healthcare NHS Trust,2021,Acute&Acute Community Trusts,2025,1,trust,R1K,1,1,1,0,All five official histories available,4.911367822836596,4505.0,4643.0,0.6118065714836121,0.5807150646615132,4413.0,0.3050947536509291,4410.0,5.57690386944936,4415.0,0.4221666053749534,4515.0,,Not directly published in this workbook,7588.999883968013,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,7,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD7"",""burnout_score"":""BTN7"",""intent_leave"":""BWW7"",""intent_leave_n"":""CEE7"",""n_resp"":""CHX7"",""response_rate"":""CHW7"",""thinking_about_leaving_n"":""CAP7"",""thinking_about_leaving_score"":""BUD7"",""wellbeing_action"":""BVI7"",""wellbeing_action_n"":""CCQ7"",""work_related_stress"":""BVJ7"",""work_related_stress_n"":""CCR7""}"
R1K,London North West University Healthcare NHS Trust,2022,Acute&Acute Community Trusts,2025,1,trust,R1K,1,1,1,0,All five official histories available,4.862126346082243,3933.0,3954.0,0.507378416527653,0.5712134677620453,3848.0,0.3201669502959808,3906.0,5.382913258001799,3910.0,0.4035768018886964,3939.0,,Not directly published in this workbook,7793.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,7,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ7"",""burnout_score"":""BCN7"",""intent_leave"":""BGB7"",""intent_leave_n"":""BNP7"",""n_resp"":""BRJ7"",""response_rate"":""BRI7"",""thinking_about_leaving_n"":""BJV7"",""thinking_about_leaving_score"":""BDD7"",""wellbeing_action"":""BEI7"",""wellbeing_action_n"":""BLW7"",""work_related_stress"":""BEJ7"",""work_related_stress_n"":""BLX7""}"
