seed,policy,coeff0,coeff1,utility,min_margin,feasible
1702,scalar,0.05,0.05,0.9634148434148434,0.0022222222222222088,True
1702,scalar,0.058333333333333334,0.058333333333333334,0.9634148434148434,0.0022222222222222088,True
1702,scalar,0.06666666666666667,0.06666666666666667,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.075,0.075,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.08333333333333333,0.08333333333333333,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.09166666666666666,0.09166666666666666,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.1,0.1,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.10833333333333334,0.10833333333333334,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.11666666666666667,0.11666666666666667,0.9622719862719863,0.001428571428571529,True
1702,scalar,0.125,0.125,0.9611291291291292,-0.027142857142857052,False
1702,scalar,0.13333333333333333,0.13333333333333333,0.9611291291291292,-0.027142857142857052,False
1702,scalar,0.14166666666666666,0.14166666666666666,0.9611291291291292,-0.027142857142857052,False
1702,scalar,0.15,0.15,0.9588751608751609,-0.05571428571428563,False
1702,scalar,0.15833333333333333,0.15833333333333333,0.9588751608751609,-0.05571428571428563,False
1702,scalar,0.16666666666666666,0.16666666666666666,0.9588751608751609,-0.05571428571428563,False
1702,scalar,0.175,0.175,0.9588751608751609,-0.05571428571428563,False
1702,scalar,0.18333333333333332,0.18333333333333332,0.9588751608751609,-0.05571428571428563,False
1702,scalar,0.19166666666666665,0.19166666666666665,0.9588751608751609,-0.05571428571428563,False
1702,scalar,0.2,0.2,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.20833333333333334,0.20833333333333334,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.21666666666666667,0.21666666666666667,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.225,0.225,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.23333333333333334,0.23333333333333334,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.24166666666666667,0.24166666666666667,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.25,0.25,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.2583333333333333,0.2583333333333333,0.9577640497640498,-0.05571428571428563,False
1702,scalar,0.26666666666666666,0.26666666666666666,0.9566211926211927,-0.08428571428571421,False
1702,scalar,0.275,0.275,0.9566211926211927,-0.08428571428571421,False
1702,scalar,0.2833333333333333,0.2833333333333333,0.9566211926211927,-0.08428571428571421,False
1702,scalar,0.2916666666666667,0.2916666666666667,0.9566211926211927,-0.08428571428571421,False
1702,scalar,0.3,0.3,0.960945516945517,-0.08428571428571421,False
1702,scalar,0.30833333333333335,0.30833333333333335,0.960945516945517,-0.08428571428571421,False
1702,scalar,0.31666666666666665,0.31666666666666665,0.9575486915486916,-0.14142857142857138,False
1702,scalar,0.325,0.325,0.9575486915486916,-0.14142857142857138,False
1702,scalar,0.3333333333333333,0.3333333333333333,0.9564375804375804,-0.14142857142857138,False
1702,scalar,0.3416666666666667,0.3416666666666667,0.9564375804375804,-0.14142857142857138,False
1702,scalar,0.35,0.35,0.9608820248820249,-0.14142857142857138,False
1702,scalar,0.35833333333333334,0.35833333333333334,0.9597391677391678,-0.16999999999999996,False
1702,scalar,0.36666666666666664,0.36666666666666664,0.9597391677391678,-0.16999999999999996,False
1702,scalar,0.375,0.375,0.9586280566280567,-0.16999999999999996,False
1702,scalar,0.3833333333333333,0.3833333333333333,0.9575169455169456,-0.16999999999999996,False
1702,scalar,0.39166666666666666,0.39166666666666666,0.9564058344058344,-0.16999999999999996,False
1702,scalar,0.4,0.4,0.9564058344058344,-0.16999999999999996,False
1702,scalar,0.4083333333333333,0.4083333333333333,0.9564058344058344,-0.16999999999999996,False
1702,scalar,0.4166666666666667,0.4166666666666667,0.9564058344058344,-0.16999999999999996,False
1702,scalar,0.425,0.425,0.9564058344058344,-0.16999999999999996,False
1702,scalar,0.43333333333333335,0.43333333333333335,0.9552947232947233,-0.16999999999999996,False
1702,scalar,0.44166666666666665,0.44166666666666665,0.9541518661518662,-0.19857142857142854,False
1702,scalar,0.45,0.45,0.9530090090090091,-0.22714285714285712,False
1702,scalar,0.4583333333333333,0.4583333333333333,0.9485645645645646,-0.22714285714285712,False
1702,scalar,0.4666666666666667,0.4666666666666667,0.9485645645645646,-0.22714285714285712,False
1702,scalar,0.475,0.475,0.9517777777777778,-0.22714285714285712,False
1702,scalar,0.48333333333333334,0.48333333333333334,0.9506666666666668,-0.22714285714285712,False
1702,scalar,0.49166666666666664,0.49166666666666664,0.9506666666666668,-0.22714285714285712,False
1702,scalar,0.5,0.5,0.9483809523809525,-0.28428571428571425,False
1702,scalar,0.5083333333333333,0.5083333333333333,0.9483809523809525,-0.28428571428571425,False
1702,scalar,0.5166666666666666,0.5166666666666666,0.9483809523809525,-0.28428571428571425,False
1702,scalar,0.525,0.525,0.9461269841269841,-0.31285714285714283,False
1702,scalar,0.5333333333333333,0.5333333333333333,0.9450158730158731,-0.31285714285714283,False
1702,scalar,0.5416666666666666,0.5416666666666666,0.9439047619047619,-0.31285714285714283,False
1702,scalar,0.55,0.55,0.9427936507936509,-0.31285714285714283,False
1702,scalar,0.5583333333333333,0.5583333333333333,0.9427936507936509,-0.31285714285714283,False
1702,scalar,0.5666666666666667,0.5666666666666667,0.9427936507936509,-0.31285714285714283,False
1702,scalar,0.575,0.575,0.9416507936507937,-0.3414285714285714,False
1702,scalar,0.5833333333333334,0.5833333333333334,0.9393968253968255,-0.37,False
1702,scalar,0.5916666666666667,0.5916666666666667,0.9382857142857144,-0.37,False
1702,scalar,0.6,0.6,0.9371428571428572,-0.3985714285714286,False
