org_code,org_name,benchmark_group,ess_factor,assumed_beta,assumed_tau,assumed_individual_sd,nominal_burnout_n,observed_burnout,posterior_mean,posterior_sd,repeat_floor_sd,selected,review_slots,ordinary_KG,validation_KG,ordinary_KG_per_cost,validation_KG_per_cost,preferred_channel,action_priority_rank,evidence_type
RAS,The Hillingdon Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,1970,5.002245530547993,4.996647588164054,0.10723389497925923,0.0,False,36,6.18388921089236e-25,6.18388921089236e-25,6.18388921089236e-25,1.236777842178472e-25,ordinary,78,model_conditional_scenario_no_new_NHS_observations
RAT,North East London NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.0,0.35,2.5,3955,5.163350826992319,5.166720088318576,0.07753026743509046,0.0,False,36,6.3260079774671664e-15,6.3260079774671664e-15,6.3260079774671664e-15,1.2652015954934333e-15,ordinary,52,model_conditional_scenario_no_new_NHS_observations
RBD,Dorset County Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,1616,5.009444890083157,5.001950918098129,0.11719917939048319,0.0,False,36,5.1431528951344375e-20,5.1431528951344375e-20,5.1431528951344375e-20,1.0286305790268875e-20,ordinary,68,model_conditional_scenario_no_new_NHS_observations
RBK,Walsall Healthcare NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2314,4.652547173256712,4.676055794743362,0.09964031727050203,0.0,True,36,5.560149662037884e-19,5.560149662037884e-19,5.560149662037884e-19,1.1120299324075768e-19,ordinary,64,model_conditional_scenario_no_new_NHS_observations
RBL,Wirral University Teaching Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2794,4.71875466644158,4.733992708719656,0.09131629395256054,0.0,True,36,8.857063733985422e-12,8.857063733985422e-12,8.857063733985422e-12,1.7714127467970844e-12,ordinary,41,model_conditional_scenario_no_new_NHS_observations
RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Acute Specialist Trusts,0.25,0.0,0.35,2.5,1134,5.678241716776859,5.608029246004622,0.1366874683008024,0.0,False,36,3.668057508772633e-86,3.668057508772633e-86,3.668057508772633e-86,7.336115017545266e-87,ordinary,134,model_conditional_scenario_no_new_NHS_observations
RBS,Alder Hey Children's NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2417,5.03379651104725,5.026696633234276,0.09766292579647957,0.0,False,36,6.5951158328753884e-43,6.5951158328753884e-43,6.5951158328753884e-43,1.3190231665750777e-43,ordinary,106,model_conditional_scenario_no_new_NHS_observations
RBT,Mid Cheshire Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2321,5.159859070401051,5.14230066290813,0.09950211059414282,0.0,False,36,4.753639348496778e-86,4.753639348496778e-86,4.753639348496778e-86,9.507278696993555e-87,ordinary,132,model_conditional_scenario_no_new_NHS_observations
RBV,The Christie NHS Foundation Trust,Acute Specialist Trusts,0.25,0.0,0.35,2.5,1947,5.371544749364454,5.356966595189256,0.10780565891068168,0.0,False,36,3.640661557651146e-78,3.640661557651146e-78,3.640661557651146e-78,7.281323115302291e-79,ordinary,124,model_conditional_scenario_no_new_NHS_observations
RC9,Bedfordshire Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3542,4.996424718879917,4.993492998739796,0.08169234933223361,0.0,False,36,1.3050409269809764e-59,1.3050409269809764e-59,1.3050409269809764e-59,2.610081853961953e-60,ordinary,115,model_conditional_scenario_no_new_NHS_observations
RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,5839,4.89781742010006,4.899330137636114,0.06431922070972465,0.0,False,36,2.504797600720498e-39,2.504797600720498e-39,2.504797600720498e-39,5.0095952014409964e-40,ordinary,99,model_conditional_scenario_no_new_NHS_observations
RCD,Harrogate and District NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3330,5.232869698503418,5.216108189687137,0.0841069173849627,0.0,False,36,9.614251831796839e-237,9.614251831796839e-237,9.614251831796839e-237,1.9228503663593678e-237,ordinary,173,model_conditional_scenario_no_new_NHS_observations
RCF,Airedale NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,1473,4.975561958614382,4.971552161678196,0.12209360103923031,0.0,False,36,2.838434114057164e-14,2.838434114057164e-14,2.838434114057164e-14,5.676868228114328e-15,ordinary,51,model_conditional_scenario_no_new_NHS_observations
RCU,Sheffield Children's NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2212,5.172472246752322,5.153056292734986,0.10172183885437544,0.0,False,36,3.318831875093957e-84,3.318831875093957e-84,3.318831875093957e-84,6.637663750187914e-85,ordinary,130,model_conditional_scenario_no_new_NHS_observations
RCX,The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2188,4.693193387518781,4.714472545182937,0.10223085809375597,0.0,True,36,9.333505969242112e-12,9.333505969242112e-12,9.333505969242112e-12,1.8667011938484226e-12,ordinary,40,model_conditional_scenario_no_new_NHS_observations
RD1,Royal United Hospitals Bath NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3322,4.870227174391674,4.874416566324688,0.0842022745259304,0.0,False,36,7.532906271243817e-12,7.532906271243817e-12,7.532906271243817e-12,1.5065812542487633e-12,ordinary,42,model_conditional_scenario_no_new_NHS_observations
RD8,Milton Keynes University Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2646,5.007673109794047,5.003014277289274,0.09365723985392008,0.0,False,36,1.3230497037979268e-40,1.3230497037979268e-40,1.3230497037979268e-40,2.6460994075958535e-41,ordinary,103,model_conditional_scenario_no_new_NHS_observations
RDE,East Suffolk and North Essex NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,6181,4.826152582960841,4.829874845868673,0.06257297118696929,0.0,False,36,1.0130166901219383e-07,1.0130166901219383e-07,1.0130166901219383e-07,2.0260333802438765e-08,ordinary,26,model_conditional_scenario_no_new_NHS_observations
RDR,Sussex Community NHS Foundation Trust,Community Trusts,0.25,0.0,0.35,2.5,4042,5.455663526627008,5.443174564021188,0.07673187924034702,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,178,model_conditional_scenario_no_new_NHS_observations
RDU,Frimley Health NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,5683,5.214387091389177,5.204965686477791,0.06516583663725481,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,179,model_conditional_scenario_no_new_NHS_observations
RDY,Dorset Healthcare University NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.0,0.35,2.5,3551,5.32574192241569,5.320648023306188,0.0815943924452213,0.0,False,36,1.3189806429978966e-83,1.3189806429978966e-83,1.3189806429978966e-83,2.6379612859957933e-84,ordinary,128,model_conditional_scenario_no_new_NHS_observations
REF,Royal Cornwall Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3848,4.677182765495703,4.690550945359728,0.078547236738222,9.313225746154785e-10,True,36,1.0896350618669903e-32,1.0896350618669903e-32,1.0896350618669903e-32,2.1792701237339806e-33,ordinary,94,model_conditional_scenario_no_new_NHS_observations
REM,Liverpool University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,4448,4.900798593715324,4.902632842005164,0.07330715089942327,0.0,False,36,2.2628122342931918e-27,2.2628122342931918e-27,2.2628122342931918e-27,4.525624468586384e-28,ordinary,84,model_conditional_scenario_no_new_NHS_observations
REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Acute Specialist Trusts,0.25,0.0,0.35,2.5,1209,5.148985203133816,5.15893616106016,0.1330106386163318,0.0,False,36,1.7369003529167146e-12,1.7369003529167146e-12,1.7369003529167146e-12,3.473800705833429e-13,ordinary,46,model_conditional_scenario_no_new_NHS_observations
REP,Liverpool Women's NHS Foundation Trust,Acute Specialist Trusts,0.25,0.0,0.35,2.5,772,4.870614374479285,4.943222941936073,0.16003940720698137,0.0,True,36,1.0730173466013145e-07,1.0730173466013145e-07,1.0730173466013145e-07,2.146034693202629e-08,ordinary,25,model_conditional_scenario_no_new_NHS_observations
RET,The Walton Centre NHS Foundation Trust,Acute Specialist Trusts,0.25,0.0,0.35,2.5,578,5.26298595970273,5.251217438020376,0.1787903032840585,0.0,False,36,1.7994128009603333e-10,1.7994128009603333e-10,1.7994128009603333e-10,3.5988256019206667e-11,ordinary,39,model_conditional_scenario_no_new_NHS_observations
RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,4158,4.72425974416934,4.734475373580619,0.0757047465712903,9.313225746154785e-10,True,36,1.869925834274668e-18,1.869925834274668e-18,1.869925834274668e-18,3.7398516685493363e-19,ordinary,61,model_conditional_scenario_no_new_NHS_observations
RFF,Barnsley Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2219,5.136556181678653,5.12022131282833,0.10157480132457303,0.0,False,36,2.016565298472605e-70,2.016565298472605e-70,2.016565298472605e-70,4.0331305969452104e-71,ordinary,118,model_conditional_scenario_no_new_NHS_observations
RFR,The Rotherham NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3137,5.104376831626352,5.094495748187989,0.08650206215430138,0.0,False,36,6.099867763246765e-108,6.099867763246765e-108,6.099867763246765e-108,1.219973552649353e-108,ordinary,144,model_conditional_scenario_no_new_NHS_observations
RFS,Chesterfield Royal Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2972,5.003096039227562,4.999209502814084,0.0887205399398136,0.0,False,36,3.578200502696137e-47,3.578200502696137e-47,3.578200502696137e-47,7.156401005392274e-48,ordinary,110,model_conditional_scenario_no_new_NHS_observations
RGD,Leeds and York Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.0,0.35,2.5,1497,5.190906308393158,5.1958381500542385,0.12122925232194595,0.0,False,36,1.5116631166298492e-08,1.5116631166298492e-08,1.5116631166298492e-08,3.0233262332596985e-09,ordinary,31,model_conditional_scenario_no_new_NHS_observations
RGM,Royal Papworth Hospital NHS Foundation Trust,Acute Specialist Trusts,0.25,0.0,0.35,2.5,1177,5.188774029843231,5.193075982035151,0.13454275908804042,0.0,False,36,3.8930541733588085e-15,3.8930541733588085e-15,3.8930541733588085e-15,7.786108346717617e-16,ordinary,53,model_conditional_scenario_no_new_NHS_observations
RGN,North West Anglia NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3216,4.459261605305287,4.488103800564178,0.08549717563872945,9.313225746154785e-10,True,36,4.500699813031051e-142,4.500699813031051e-142,4.500699813031051e-142,9.001399626062102e-143,ordinary,160,model_conditional_scenario_no_new_NHS_observations
RGP,James Paget University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,1657,4.760551985153012,4.7805160904219335,0.11590102928471238,0.0,True,36,3.271920620424614e-05,3.271920620424614e-05,3.271920620424614e-05,6.543841240849228e-06,ordinary,7,model_conditional_scenario_no_new_NHS_observations
RGR,West Suffolk NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2435,4.74071370554987,4.7563265072188186,0.09732929828993088,0.0,True,36,8.042450527548656e-08,8.042450527548656e-08,8.042450527548656e-08,1.6084901055097312e-08,ordinary,29,model_conditional_scenario_no_new_NHS_observations
RGT,Cambridge University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,6990,4.925261247972768,4.925753415637774,0.05894979831323468,0.0,False,36,4.552375004228798e-84,4.552375004228798e-84,4.552375004228798e-84,9.104750008457597e-85,ordinary,129,model_conditional_scenario_no_new_NHS_observations
RHA,Nottinghamshire Healthcare NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.0,0.35,2.5,4456,4.874412494463094,4.890073172813638,0.0732442003801316,0.0,True,36,6.466501564713114e-165,6.466501564713114e-165,6.466501564713114e-165,1.293300312942623e-165,ordinary,167,model_conditional_scenario_no_new_NHS_observations
RHM,University Hospital Southampton NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,4801,4.898579234362294,4.90037461032589,0.07067477291581095,0.0,False,36,1.5881778839778018e-29,1.5881778839778018e-29,1.5881778839778018e-29,3.176355767955603e-30,ordinary,88,model_conditional_scenario_no_new_NHS_observations
RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,10718,4.881592309708601,4.882732451578531,0.047842877823171794,0.0,False,36,2.555202339133241e-77,2.555202339133241e-77,2.555202339133241e-77,5.110404678266482e-78,ordinary,123,model_conditional_scenario_no_new_NHS_observations
RHU,Portsmouth Hospitals University NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3768,4.802865589846258,4.810045553083836,0.07933428676089097,0.0,False,36,0.00011773674886290318,0.00011773674886290318,0.00011773674886290318,2.3547349772580636e-05,ordinary,4,model_conditional_scenario_no_new_NHS_observations
RHW,Royal Berkshire NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,4156,5.285013243534149,5.268986460979887,0.07572210772948977,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,180,model_conditional_scenario_no_new_NHS_observations
RJ1,Guy's and St Thomas' NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,11816,5.128245974433135,5.125094185520342,0.045605402787419286,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,181,model_conditional_scenario_no_new_NHS_observations
RJ2,Lewisham and Greenwich NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,4770,5.01487492662177,5.01190999508729,0.07089466425456699,0.0,False,36,3.8882030491122947e-119,3.8882030491122947e-119,3.8882030491122947e-119,7.776406098224589e-120,ordinary,149,model_conditional_scenario_no_new_NHS_observations
RJ6,Croydon Health Services NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2037,5.027158642981511,5.0194593730727,0.10561878475651237,0.0,False,36,2.5076701446301764e-31,2.5076701446301764e-31,2.5076701446301764e-31,5.015340289260353e-32,ordinary,91,model_conditional_scenario_no_new_NHS_observations
RJ7,St George's University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,4453,4.887730566714432,4.890135509970367,0.07326778781567758,0.0,False,36,4.213112832741326e-22,4.213112832741326e-22,4.213112832741326e-22,8.426225665482652e-23,ordinary,73,model_conditional_scenario_no_new_NHS_observations
RJ8,Cornwall Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.0,0.35,2.5,3068,5.026328323604617,5.039157101676752,0.08740935978446931,0.0,True,36,5.102462524409958e-20,5.102462524409958e-20,5.102462524409958e-20,1.0204925048819916e-20,ordinary,69,model_conditional_scenario_no_new_NHS_observations
RJC,South Warwickshire University NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2605,5.194167129545242,5.175891385478015,0.0943382518643939,0.0,False,36,1.9651415684788053e-125,1.9651415684788053e-125,1.9651415684788053e-125,3.9302831369576104e-126,ordinary,151,model_conditional_scenario_no_new_NHS_observations
RJE,University Hospitals of North Midlands NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,5372,4.8790352090298,4.881362036488994,0.06695845786650151,0.0,False,36,2.497091608927685e-24,2.497091608927685e-24,2.497091608927685e-24,4.994183217855371e-25,ordinary,77,model_conditional_scenario_no_new_NHS_observations
RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3271,4.946698589583346,4.9464585165707335,0.0848178967278138,9.313225746154785e-10,False,36,9.109897051340951e-32,9.109897051340951e-32,9.109897051340951e-32,1.8219794102681901e-32,ordinary,92,model_conditional_scenario_no_new_NHS_observations
RJN,East Cheshire NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,1321,4.924497900633165,4.926921691892077,0.12803345318843726,0.0,False,36,3.5648553670494475e-09,3.5648553670494475e-09,3.5648553670494475e-09,7.129710734098895e-10,ordinary,35,model_conditional_scenario_no_new_NHS_observations
RJR,Countess of Chester Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,2188,4.618213802992669,4.645889881153541,0.10223085809375597,0.0,True,36,1.2332398070528228e-23,1.2332398070528228e-23,1.2332398070528228e-23,2.4664796141056456e-24,ordinary,76,model_conditional_scenario_no_new_NHS_observations
RJZ,King's College Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,6353,4.844882315255672,4.847923997408827,0.061746836070793946,0.0,False,36,2.5273482925157323e-13,2.5273482925157323e-13,2.5273482925157323e-13,5.0546965850314647e-14,ordinary,50,model_conditional_scenario_no_new_NHS_observations
RK5,Sherwood Forest Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,3596,4.833012007832405,4.838897952414663,0.08110983935803702,0.0,False,36,6.213763337836607e-07,6.213763337836607e-07,6.213763337836607e-07,1.2427526675673215e-07,ordinary,21,model_conditional_scenario_no_new_NHS_observations
RK9,University Hospitals Plymouth NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,5422,4.868694596347482,4.871375842365823,0.06666025791592609,0.0,False,36,6.960412588630198e-20,6.960412588630198e-20,6.960412588630198e-20,1.3920825177260396e-20,ordinary,66,model_conditional_scenario_no_new_NHS_observations
RKB,University Hospitals Coventry and Warwickshire NHS Trust,Acute&Acute Community Trusts,0.25,0.0,0.35,2.5,6305,4.933915092043216,4.934187727083385,0.06197408810630107,0.0,False,36,1.2538501415622077e-79,1.2538501415622077e-79,1.2538501415622077e-79,2.5077002831244155e-80,ordinary,126,model_conditional_scenario_no_new_NHS_observations
