analysis_stage,scenario,weighted,kappa,validation_kappa,audit_cost,budget,units,k,policy,state,ordinary_count_mean,validation_count_mean,mean_estimate,reference
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,05,120.72,18.4,8.544244231351065,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,06,121.28,19.52,8.548787580316164,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,08,120.48,19.36,8.55363784292355,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,09,117.4,19.28,8.555346746539962,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,10,115.44,20.48,8.565483160286973,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,11,116.52,17.28,8.56704722377084,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,12,116.28,19.6,8.557904251039655,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,13,123.6,19.52,8.553357830436926,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,15,117.2,19.28,8.561826036081344,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,16,118.16,21.32,8.554551920145213,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,17,121.24,19.84,8.56231852338424,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,18,120.48,20.44,8.554327979834513,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,19,120.92,19.96,8.558944680564418,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,20,119.72,20.4,8.557466442525115,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,22,122.84,20.48,8.545304248432883,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,23,119.04,18.48,8.560200550392711,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,24,125.04,20.04,8.56351105386621,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,25,120.2,19.36,8.560986654299063,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,26,123.12,20.64,8.554991052641745,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,27,120.8,20.12,8.562634827665985,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,28,120.4,19.32,8.564324495371595,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,29,121.56,18.2,8.548084637213973,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,30,118.12,20.2,8.557504082319552,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,31,122.6,22.12,8.578473045390746,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,32,121.52,20.64,8.541966613368663,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,33,123.0,19.76,8.570058933810982,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,34,119.72,21.6,8.560681271875389,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,35,119.24,19.52,8.54342177709321,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,36,118.96,19.24,8.55595568900982,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,37,120.88,21.0,8.55357319390099,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,38,123.84,20.32,8.578042953653188,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,39,120.04,18.12,8.550399376683329,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,40,118.04,19.96,8.549717609204713,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,41,122.44,20.72,8.536527910751508,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,44,124.12,20.8,8.567537556924547,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,45,121.76,20.6,8.565532794492762,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,46,121.32,18.96,8.571068637099255,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,48,117.64,19.36,8.551093783450575,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,49,121.2,19.2,8.549311900228108,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,50,119.88,20.08,8.56048101174242,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,51,117.48,20.72,8.560485374422333,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,53,122.04,20.72,8.550790595746262,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,54,120.28,19.68,8.54783827846558,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,55,122.04,20.6,8.555678693085431,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,56,121.72,19.52,8.563092578339337,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,01,20.0,40.88,8.53814530145851,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,02,20.0,41.52,8.562744148581258,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,04,20.0,41.64,8.555039892778888,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,05,20.0,40.0,8.533510301724473,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,06,20.0,40.68,8.544711583217945,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,08,20.0,40.96,8.550696169941494,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,09,20.0,40.96,8.557640685316581,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,10,20.0,39.64,8.571427904722952,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,11,20.0,41.6,8.579247471289724,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,12,20.0,41.6,8.55584800257904,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,13,20.0,38.84,8.54767646615114,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,15,20.0,41.2,8.564061488258004,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,16,20.0,38.68,8.552153697276724,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,17,20.0,39.64,8.56824935515959,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,18,20.0,37.8,8.552199177891742,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,19,20.0,40.04,8.559594005920719,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,20,20.0,40.72,8.552021746058687,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,22,20.0,39.72,8.539069193660335,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,23,20.0,39.76,8.56014279252071,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,24,20.0,39.32,8.56716479148978,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,25,20.0,37.84,8.564760730223355,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,26,20.0,40.04,8.553270235575459,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,27,20.0,40.28,8.567463363409177,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,28,20.0,40.28,8.57383717944012,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,29,20.0,38.04,8.541198708162396,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,30,20.0,41.84,8.557491406490913,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,31,20.0,38.24,8.590368132756776,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,32,20.0,39.76,8.531161050654397,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,33,20.0,40.44,8.579980010307805,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,34,20.0,39.52,8.566179781219764,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,35,20.0,40.64,8.53114564486223,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,36,20.0,41.72,8.555450951703435,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,37,20.0,40.72,8.551907075194169,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,38,20.0,40.2,8.59282293191315,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,39,20.0,37.64,8.549038400975268,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,40,20.0,38.32,8.5477002592769,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,41,20.0,41.72,8.520303928500358,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,44,20.0,37.68,8.57530713796967,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,45,20.0,41.2,8.570846389255005,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,46,20.0,39.92,8.582148099841012,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,48,20.0,40.52,8.550305075538452,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,49,20.0,41.64,8.546352080204306,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,50,20.0,39.88,8.561436447743603,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,51,20.0,37.8,8.561747892902,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,53,20.0,38.92,8.545858256489081,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,54,20.0,39.88,8.53861721155333,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,55,20.0,39.88,8.554719280138412,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,validation_only,56,20.0,40.24,8.564744316283814,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,01,216.24,0.0,8.555824776434475,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,02,222.16,0.0,8.557564350479549,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,04,218.76,0.0,8.55686397157859,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,05,222.36,0.0,8.554878434913382,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,06,222.52,0.0,8.55481966956411,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,08,217.6,0.0,8.55662764275055,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,09,218.68,0.0,8.556672776087128,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,10,219.16,0.0,8.558244015305082,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,11,221.4,0.0,8.558783120651679,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,12,219.2,0.0,8.55860925864116,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,13,215.32,0.0,8.556018984620616,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,15,217.56,0.0,8.557968609220115,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,16,221.36,0.0,8.556641890906612,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,17,219.48,0.0,8.557457191329137,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,18,215.88,0.0,8.556927340094395,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,19,214.28,0.0,8.557190831442073,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,20,223.0,0.0,8.557382903865138,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,22,219.76,0.0,8.555120708157443,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,23,219.76,0.0,8.557131213472793,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,24,218.72,0.0,8.558281022064154,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,25,225.08,0.0,8.558110205315389,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,26,219.92,0.0,8.555947957781356,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,27,212.48,0.0,8.557697732717635,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,28,221.04,0.0,8.558670911667512,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,29,220.28,0.0,8.555230820127738,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,30,216.72,0.0,8.557444762944911,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,31,216.16,0.0,8.559884137760426,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,32,223.48,0.0,8.553862569874035,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,33,220.6,0.0,8.558716395611514,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,34,220.8,0.0,8.557072772385439,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,35,224.16,0.0,8.55504951728565,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,36,219.16,0.0,8.556728736625276,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,37,221.52,0.0,8.555051494092305,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,38,221.28,0.0,8.559752910615305,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,39,222.36,0.0,8.555632860060891,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,40,219.8,0.0,8.555988600398216,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,41,218.32,0.0,8.553368828547555,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,44,219.2,0.0,8.558495852731843,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,45,223.0,0.0,8.557997465537353,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,46,217.36,0.0,8.559483222420273,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,48,220.88,0.0,8.555463357293327,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,49,224.92,0.0,8.555587315394865,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,50,217.92,0.0,8.558180386147363,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,51,224.12,0.0,8.558257296508579,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,53,222.92,0.0,8.556217035704533,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,54,223.88,0.0,8.555329558755254,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,55,219.08,0.0,8.557157674642369,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,uniform,56,220.36,0.0,8.558872781963906,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,01,330.36,0.0,8.555107078039601,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,02,599.2,0.0,8.557584747944084,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,04,889.32,0.0,8.556563612873612,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,05,584.68,0.0,8.554231441265886,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,06,833.96,0.0,8.554091189777246,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,08,955.28,0.0,8.556380432154434,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,09,926.76,0.0,8.556355863891332,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,10,370.88,0.0,8.558205578799464,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,11,836.24,0.0,8.558240486784785,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,12,298.2,0.0,8.558721456161763,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,13,664.12,0.0,8.555461010770342,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,15,456.36,0.0,8.55801366516418,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,16,817.84,0.0,8.556640520466841,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,17,395.04,0.0,8.55760183714625,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,18,952.6,0.0,8.556708155665639,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,19,428.44,0.0,8.557266292087684,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,20,843.56,0.0,8.557305145815098,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,22,697.6,0.0,8.554689861787388,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,23,448.2,0.0,8.557164770922679,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,24,663.36,0.0,8.558117992288425,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,25,579.24,0.0,8.558079840644488,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,26,655.12,0.0,8.55597992582047,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,27,845.68,0.0,8.55739932784991,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,28,234.8,0.0,8.558672267853122,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,29,937.16,0.0,8.55494879729495,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,30,712.84,0.0,8.557368645801864,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,31,375.96,0.0,8.55975373006907,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,32,704.0,0.0,8.553429678035602,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,33,428.92,0.0,8.558741004727771,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,34,905.96,0.0,8.556998729093621,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,35,225.44,0.0,8.554515247563279,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,36,504.04,0.0,8.556014522336023,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,37,844.96,0.0,8.554607677993957,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,38,336.04,0.0,8.559714409552528,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,39,677.76,0.0,8.55500386224033,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,40,964.72,0.0,8.555795847414734,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,41,299.64,0.0,8.552783498076252,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,44,353.24,0.0,8.558465658362389,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,45,339.52,0.0,8.558105674470987,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,46,292.24,0.0,8.559512488474553,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,48,970.6,0.0,8.555145328006809,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,49,979.72,0.0,8.555460065029639,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,50,654.4,0.0,8.558062349485379,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,51,603.32,0.0,8.55821735460361,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,53,509.56,0.0,8.555524522164484,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,54,580.36,0.0,8.555514093557187,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,55,861.24,0.0,8.556790088739298,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,ordinary_kg,56,391.52,0.0,8.558667482808993,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,01,20.0,156.08,8.511190394765318,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,02,20.0,103.32,8.578453571901385,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,04,20.0,134.2,8.555201339641952,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,05,20.0,162.32,8.490941961839695,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,06,20.0,154.96,8.531547315069325,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,08,20.0,148.12,8.551485100405296,8.508233957978423
